input_shape_1,input_shape_2,input_shape_3,input_shape_4,bfloat8,bfloat16,INPUTBUFFER0,INPUTBUFFER1,kernel_duration
480,1696,0,0,1,0,0,1,25253
480,1696,0,0,1,0,0,1,25263
480,1696,0,0,1,0,0,1,25127
480,1696,0,0,1,0,0,1,25085
768,160,0,0,0,1,1,0,6717
768,160,0,0,0,1,1,0,6884
768,160,0,0,0,1,1,0,6077
768,160,0,0,0,1,1,0,6240
768,160,0,0,0,1,0,1,6382
768,160,0,0,0,1,0,1,6364
768,160,0,0,0,1,0,1,5561
768,160,0,0,0,1,0,1,5504
768,160,0,0,1,0,1,0,5865
768,160,0,0,1,0,1,0,5812
768,160,0,0,1,0,1,0,5483
768,160,0,0,1,0,1,0,5467
768,160,0,0,1,0,0,1,5590
768,160,0,0,1,0,0,1,5590
768,160,0,0,1,0,0,1,5156
768,160,0,0,1,0,0,1,5180
320,448,0,0,0,1,1,0,7700
320,448,0,0,0,1,1,0,7855
320,448,0,0,0,1,1,0,7815
320,448,0,0,0,1,1,0,7538
320,448,0,0,0,1,0,1,7357
320,448,0,0,0,1,0,1,7321
320,448,0,0,0,1,0,1,7188
320,448,0,0,0,1,0,1,7153
320,448,0,0,1,0,1,0,7245
320,448,0,0,1,0,1,0,7281
320,448,0,0,1,0,1,0,7061
320,448,0,0,1,0,1,0,7086
320,448,0,0,1,0,0,1,7131
320,448,0,0,1,0,0,1,7070
320,448,0,0,1,0,0,1,6930
320,448,0,0,1,0,0,1,6943
32,768,32,0,0,1,1,0,43816
32,768,32,0,0,1,1,0,43937
32,768,32,0,0,1,1,0,31341
32,768,32,0,0,1,1,0,31279
32,768,32,0,0,1,0,1,30428
32,768,32,0,0,1,0,1,29324
32,768,32,0,0,1,0,1,23970
32,768,32,0,0,1,0,1,24180
32,768,32,0,1,0,1,0,28673
32,768,32,0,1,0,1,0,27731
32,768,32,0,1,0,1,0,26198
32,768,32,0,1,0,1,0,26349
32,768,32,0,1,0,0,1,25983
32,768,32,0,1,0,0,1,26143
32,768,32,0,1,0,0,1,23375
32,768,32,0,1,0,0,1,23355
76,384,736,0,0,1,1,0,603013
76,384,736,0,0,1,1,0,603421
76,384,736,0,0,1,1,0,601956
76,384,736,0,0,1,1,0,601907
76,384,736,0,0,1,0,1,602399
76,384,736,0,0,1,0,1,602522
76,384,736,0,0,1,0,1,601019
76,384,736,0,0,1,0,1,601011
76,384,736,0,1,0,1,0,599018
76,384,736,0,1,0,1,0,598985
76,384,736,0,1,0,1,0,598644
76,384,736,0,1,0,1,0,598422
76,384,736,0,1,0,0,1,598583
76,384,736,0,1,0,0,1,598588
76,384,736,0,1,0,0,1,597878
76,384,736,0,1,0,0,1,597940
7,960,640,0,0,1,1,0,124303
7,960,640,0,0,1,1,0,124287
7,960,640,0,0,1,1,0,124026
7,960,640,0,0,1,1,0,124062
7,960,640,0,0,1,0,1,123742
7,960,640,0,0,1,0,1,124143
7,960,640,0,0,1,0,1,122626
7,960,640,0,0,1,0,1,122422
7,960,640,0,1,0,1,0,122716
7,960,640,0,1,0,1,0,122572
7,960,640,0,1,0,1,0,122417
7,960,640,0,1,0,1,0,122312
7,960,640,0,1,0,0,1,122252
7,960,640,0,1,0,0,1,122086
7,960,640,0,1,0,0,1,121549
7,960,640,0,1,0,0,1,121578
60,896,160,0,0,1,1,0,244159
60,896,160,0,0,1,1,0,244405
60,896,160,0,0,1,1,0,243998
60,896,160,0,0,1,1,0,243961
60,896,160,0,0,1,0,1,243860
60,896,160,0,0,1,0,1,243976
60,896,160,0,0,1,0,1,242878
60,896,160,0,0,1,0,1,243142
60,896,160,0,1,0,1,0,242110
60,896,160,0,1,0,1,0,242208
60,896,160,0,1,0,1,0,242022
60,896,160,0,1,0,1,0,242108
60,896,160,0,1,0,0,1,242026
60,896,160,0,1,0,0,1,242139
60,896,160,0,1,0,0,1,241459
60,896,160,0,1,0,0,1,241490
48,480,128,0,0,1,1,0,85389
48,480,128,0,0,1,1,0,85715
48,480,128,0,0,1,1,0,85150
48,480,128,0,0,1,1,0,85057
48,480,128,0,0,1,0,1,85105
48,480,128,0,0,1,0,1,85168
48,480,128,0,0,1,0,1,84074
48,480,128,0,0,1,0,1,84117
48,480,128,0,1,0,1,0,84401
48,480,128,0,1,0,1,0,84376
48,480,128,0,1,0,1,0,83878
48,480,128,0,1,0,1,0,83900
48,480,128,0,1,0,0,1,83960
48,480,128,0,1,0,0,1,84030
48,480,128,0,1,0,0,1,83311
48,480,128,0,1,0,0,1,83284
123,384,736,0,0,1,1,0,972274
123,384,736,0,0,1,1,0,971984
123,384,736,0,0,1,1,0,971982
123,384,736,0,0,1,1,0,971971
123,384,736,0,0,1,0,1,971761
123,384,736,0,0,1,0,1,971804
123,384,736,0,1,0,1,0,967251
123,384,736,0,1,0,1,0,967338
123,384,736,0,1,0,1,0,966959
123,384,736,0,1,0,1,0,967082
123,384,736,0,1,0,0,1,967006
123,384,736,0,1,0,0,1,967072
123,384,736,0,1,0,0,1,966918
123,384,736,0,1,0,0,1,966916
67,160,32,0,0,1,1,0,13352
67,160,32,0,0,1,1,0,13210
67,160,32,0,0,1,1,0,13019
67,160,32,0,0,1,1,0,13065
67,160,32,0,0,1,0,1,12872
67,160,32,0,0,1,0,1,12810
67,160,32,0,0,1,0,1,12680
67,160,32,0,0,1,0,1,12446
67,160,32,0,1,0,1,0,12565
67,160,32,0,1,0,1,0,12599
67,160,32,0,1,0,1,0,12367
67,160,32,0,1,0,1,0,12360
67,160,32,0,1,0,0,1,12529
67,160,32,0,1,0,0,1,12470
67,160,32,0,1,0,0,1,12316
67,160,32,0,1,0,0,1,12265
54,384,352,0,0,1,1,0,207873
54,384,352,0,0,1,1,0,207879
54,384,352,0,0,1,1,0,207503
54,384,352,0,0,1,1,0,207406
54,384,352,0,0,1,0,1,207242
54,384,352,0,0,1,0,1,207254
54,384,352,0,0,1,0,1,206856
54,384,352,0,0,1,0,1,207017
54,384,352,0,1,0,1,0,205843
54,384,352,0,1,0,1,0,205727
54,384,352,0,1,0,1,0,205395
54,384,352,0,1,0,1,0,205444
54,384,352,0,1,0,0,1,205569
54,384,352,0,1,0,0,1,205582
54,384,352,0,1,0,0,1,205338
54,384,352,0,1,0,0,1,205346
122,992,320,0,0,1,1,0,1113421
122,992,320,0,0,1,1,0,1115211
122,992,320,0,0,1,1,0,1081815
122,992,320,0,0,1,1,0,1081826
122,992,320,0,0,1,0,1,1081789
122,992,320,0,0,1,0,1,1081697
122,992,320,0,1,0,1,0,1076445
122,992,320,0,1,0,1,0,1076454
122,992,320,0,1,0,1,0,1076314
122,992,320,0,1,0,1,0,1076344
122,992,320,0,1,0,0,1,1076260
122,992,320,0,1,0,0,1,1076296
122,992,320,0,1,0,0,1,1075894
122,992,320,0,1,0,0,1,1075948
76,960,928,0,0,1,1,0,1890209
76,960,928,0,0,1,1,0,1890214
76,960,928,0,1,0,1,0,1881629
76,960,928,0,1,0,1,0,1881617
76,960,928,0,1,0,1,0,1881569
76,960,928,0,1,0,1,0,1881456
76,960,928,0,1,0,0,1,1881425
76,960,928,0,1,0,0,1,1881522
84,192,608,0,0,1,1,0,277606
84,192,608,0,0,1,1,0,277556
84,192,608,0,0,1,1,0,277182
84,192,608,0,0,1,1,0,277329
84,192,608,0,0,1,0,1,277196
84,192,608,0,0,1,0,1,277057
84,192,608,0,0,1,0,1,275762
84,192,608,0,0,1,0,1,275680
84,192,608,0,1,0,1,0,275331
84,192,608,0,1,0,1,0,275271
84,192,608,0,1,0,1,0,275098
84,192,608,0,1,0,1,0,275058
84,192,608,0,1,0,0,1,274946
84,192,608,0,1,0,0,1,274803
84,192,608,0,1,0,0,1,274194
84,192,608,0,1,0,0,1,274156
21,128,576,0,0,1,1,0,55947
21,128,576,0,0,1,1,0,55460
21,128,576,0,0,1,1,0,50248
21,128,576,0,0,1,1,0,50109
21,128,576,0,0,1,0,1,52850
21,128,576,0,0,1,0,1,51981
21,128,576,0,0,1,0,1,45895
21,128,576,0,0,1,0,1,45916
21,128,576,0,1,0,1,0,47357
21,128,576,0,1,0,1,0,47276
21,128,576,0,1,0,1,0,46915
21,128,576,0,1,0,1,0,46867
21,128,576,0,1,0,0,1,47110
21,128,576,0,1,0,0,1,46833
21,128,576,0,1,0,0,1,45210
21,128,576,0,1,0,0,1,45214
79,192,416,0,0,1,1,0,191549
79,192,416,0,0,1,1,0,194219
79,192,416,0,0,1,1,0,183178
79,192,416,0,0,1,1,0,183084
79,192,416,0,0,1,0,1,187407
79,192,416,0,0,1,0,1,190940
79,192,416,0,0,1,0,1,179920
79,192,416,0,0,1,0,1,179876
79,192,416,0,1,0,1,0,179839
79,192,416,0,1,0,1,0,179900
79,192,416,0,1,0,1,0,179774
79,192,416,0,1,0,1,0,179835
79,192,416,0,1,0,0,1,178245
79,192,416,0,1,0,0,1,178231
79,192,416,0,1,0,0,1,178096
79,192,416,0,1,0,0,1,178104
38,992,160,0,0,1,1,0,172838
38,992,160,0,0,1,1,0,172705
38,992,160,0,0,1,1,0,172577
38,992,160,0,0,1,1,0,172645
38,992,160,0,0,1,0,1,171597
38,992,160,0,0,1,0,1,171616
38,992,160,0,0,1,0,1,171351
38,992,160,0,0,1,0,1,171383
38,992,160,0,1,0,1,0,171099
38,992,160,0,1,0,1,0,171239
38,992,160,0,1,0,1,0,170848
38,992,160,0,1,0,1,0,170889
38,992,160,0,1,0,0,1,170792
38,992,160,0,1,0,0,1,170613
38,992,160,0,1,0,0,1,170499
38,992,160,0,1,0,0,1,170556
58,352,544,0,0,1,1,0,312754
58,352,544,0,0,1,1,0,312894
58,352,544,0,0,1,1,0,312441
58,352,544,0,0,1,1,0,312431
58,352,544,0,0,1,0,1,312537
58,352,544,0,0,1,0,1,312471
58,352,544,0,0,1,0,1,312085
58,352,544,0,0,1,0,1,312155
58,352,544,0,1,0,1,0,310816
58,352,544,0,1,0,1,0,310821
58,352,544,0,1,0,1,0,310663
58,352,544,0,1,0,1,0,310650
58,352,544,0,1,0,0,1,310653
58,352,544,0,1,0,0,1,310650
58,352,544,0,1,0,0,1,310541
58,352,544,0,1,0,0,1,310514
63,256,800,0,0,1,1,0,362127
63,256,800,0,0,1,1,0,362091
63,256,800,0,0,1,1,0,361862
63,256,800,0,0,1,1,0,361784
63,256,800,0,0,1,0,1,361913
63,256,800,0,0,1,0,1,361917
63,256,800,0,0,1,0,1,361590
63,256,800,0,0,1,0,1,361549
63,256,800,0,1,0,1,0,360090
63,256,800,0,1,0,1,0,360109
63,256,800,0,1,0,1,0,359794
63,256,800,0,1,0,1,0,359883
63,256,800,0,1,0,0,1,359936
63,256,800,0,1,0,0,1,359968
63,256,800,0,1,0,0,1,359619
63,256,800,0,1,0,0,1,359594
48,320,384,0,0,1,1,0,169730
48,320,384,0,0,1,1,0,170098
48,320,384,0,0,1,1,0,168990
48,320,384,0,0,1,1,0,168760
48,320,384,0,0,1,0,1,170818
48,320,384,0,0,1,0,1,177474
48,320,384,0,0,1,0,1,166252
48,320,384,0,0,1,0,1,166318
48,320,384,0,1,0,1,0,167262
48,320,384,0,1,0,1,0,167361
48,320,384,0,1,0,1,0,166590
48,320,384,0,1,0,1,0,166488
48,320,384,0,1,0,0,1,166723
48,320,384,0,1,0,0,1,166883
48,320,384,0,1,0,0,1,165144
48,320,384,0,1,0,0,1,165113
108,704,64,0,0,1,1,0,139256
108,704,64,0,0,1,1,0,139361
108,704,64,0,0,1,1,0,139230
108,704,64,0,0,1,1,0,139188
108,704,64,0,0,1,0,1,139025
108,704,64,0,0,1,0,1,139029
108,704,64,0,0,1,0,1,138807
108,704,64,0,0,1,0,1,138749
108,704,64,0,1,0,1,0,138250
108,704,64,0,1,0,1,0,138204
108,704,64,0,1,0,1,0,137970
108,704,64,0,1,0,1,0,137943
108,704,64,0,1,0,0,1,138065
108,704,64,0,1,0,0,1,138066
108,704,64,0,1,0,0,1,137885
108,704,64,0,1,0,0,1,137914
34,640,32,0,0,1,1,0,22348
34,640,32,0,0,1,1,0,22504
34,640,32,0,0,1,1,0,22151
34,640,32,0,0,1,1,0,22058
34,640,32,0,0,1,0,1,22272
34,640,32,0,0,1,0,1,22222
34,640,32,0,0,1,0,1,21996
34,640,32,0,0,1,0,1,21918
34,640,32,0,1,0,1,0,21810
34,640,32,0,1,0,1,0,21851
34,640,32,0,1,0,1,0,21662
34,640,32,0,1,0,1,0,21673
34,640,32,0,1,0,0,1,21686
34,640,32,0,1,0,0,1,21715
34,640,32,0,1,0,0,1,21492
34,640,32,0,1,0,0,1,21528
101,96,736,0,0,1,1,0,201351
101,96,736,0,0,1,1,0,201480
101,96,736,0,0,1,1,0,201193
101,96,736,0,0,1,1,0,201113
101,96,736,0,0,1,0,1,201259
101,96,736,0,0,1,0,1,201185
101,96,736,0,0,1,0,1,200947
101,96,736,0,0,1,0,1,200947
101,96,736,0,1,0,1,0,200030
101,96,736,0,1,0,1,0,200079
101,96,736,0,1,0,1,0,199792
101,96,736,0,1,0,1,0,199812
101,96,736,0,1,0,0,1,199875
101,96,736,0,1,0,0,1,199823
101,96,736,0,1,0,0,1,199667
101,96,736,0,1,0,0,1,199707
19,160,448,0,0,1,1,0,41240
19,160,448,0,0,1,1,0,41452
19,160,448,0,0,1,1,0,41090
19,160,448,0,0,1,1,0,41105
19,160,448,0,0,1,0,1,41159
19,160,448,0,0,1,0,1,41026
19,160,448,0,0,1,0,1,40011
19,160,448,0,0,1,0,1,40040
19,160,448,0,1,0,1,0,40464
19,160,448,0,1,0,1,0,40304
19,160,448,0,1,0,1,0,40016
19,160,448,0,1,0,1,0,39972
19,160,448,0,1,0,0,1,40206
19,160,448,0,1,0,0,1,40071
19,160,448,0,1,0,0,1,39628
19,160,448,0,1,0,0,1,39608
77,576,448,0,0,1,1,0,567879
77,576,448,0,0,1,1,0,564023
77,576,448,0,0,1,1,0,557646
77,576,448,0,0,1,1,0,557567
77,576,448,0,0,1,0,1,557268
77,576,448,0,0,1,0,1,557451
77,576,448,0,0,1,0,1,557094
77,576,448,0,0,1,0,1,557100
77,576,448,0,1,0,1,0,554598
77,576,448,0,1,0,1,0,554596
77,576,448,0,1,0,1,0,554518
77,576,448,0,1,0,1,0,554552
77,576,448,0,1,0,0,1,554332
77,576,448,0,1,0,0,1,554294
77,576,448,0,1,0,0,1,554203
77,576,448,0,1,0,0,1,554196
37,608,448,0,0,1,1,0,283916
37,608,448,0,0,1,1,0,283775
37,608,448,0,0,1,1,0,283391
37,608,448,0,0,1,1,0,283442
37,608,448,0,0,1,0,1,283581
37,608,448,0,0,1,0,1,283573
37,608,448,0,0,1,0,1,283069
37,608,448,0,0,1,0,1,282985
37,608,448,0,1,0,1,0,281899
37,608,448,0,1,0,1,0,281863
37,608,448,0,1,0,1,0,281764
37,608,448,0,1,0,1,0,281595
37,608,448,0,1,0,0,1,281872
37,608,448,0,1,0,0,1,281758
37,608,448,0,1,0,0,1,281488
37,608,448,0,1,0,0,1,281497
77,672,384,0,0,1,1,0,566197
77,672,384,0,0,1,1,0,569119
77,672,384,0,0,1,1,0,557834
77,672,384,0,0,1,1,0,557859
77,672,384,0,0,1,0,1,557217
77,672,384,0,0,1,0,1,557247
77,672,384,0,0,1,0,1,557147
77,672,384,0,0,1,0,1,557059
77,672,384,0,1,0,1,0,554706
77,672,384,0,1,0,1,0,554655
77,672,384,0,1,0,1,0,554515
77,672,384,0,1,0,1,0,554561
77,672,384,0,1,0,0,1,554490
77,672,384,0,1,0,0,1,554298
77,672,384,0,1,0,0,1,554199
77,672,384,0,1,0,0,1,554183
22,256,480,0,0,1,1,0,79374
22,256,480,0,0,1,1,0,79444
22,256,480,0,0,1,1,0,79050
22,256,480,0,0,1,1,0,78987
22,256,480,0,0,1,0,1,78783
22,256,480,0,0,1,0,1,78987
22,256,480,0,0,1,0,1,78410
22,256,480,0,0,1,0,1,78442
22,256,480,0,1,0,1,0,78328
22,256,480,0,1,0,1,0,78227
22,256,480,0,1,0,1,0,78097
22,256,480,0,1,0,1,0,78136
22,256,480,0,1,0,0,1,78014
22,256,480,0,1,0,0,1,78148
22,256,480,0,1,0,0,1,77805
22,256,480,0,1,0,0,1,77816
95,672,992,0,0,1,1,0,1769549
95,672,992,0,0,1,1,0,1769844
95,672,992,0,1,0,1,0,1760361
95,672,992,0,1,0,1,0,1760463
95,672,992,0,1,0,1,0,1760194
95,672,992,0,1,0,1,0,1760177
95,672,992,0,1,0,0,1,1759626
95,672,992,0,1,0,0,1,1759711
15,416,448,0,0,1,1,0,81184
15,416,448,0,0,1,1,0,81375
15,416,448,0,0,1,1,0,81101
15,416,448,0,0,1,1,0,81038
15,416,448,0,0,1,0,1,80682
15,416,448,0,0,1,0,1,80673
15,416,448,0,0,1,0,1,80266
15,416,448,0,0,1,0,1,80277
15,416,448,0,1,0,1,0,80119
15,416,448,0,1,0,1,0,80105
15,416,448,0,1,0,1,0,79759
15,416,448,0,1,0,1,0,79922
15,416,448,0,1,0,0,1,79904
15,416,448,0,1,0,0,1,79836
15,416,448,0,1,0,0,1,79657
15,416,448,0,1,0,0,1,79651
3,448,992,0,0,1,1,0,41403
3,448,992,0,0,1,1,0,41340
3,448,992,0,0,1,1,0,41144
3,448,992,0,0,1,1,0,41032
3,448,992,0,0,1,0,1,40260
3,448,992,0,0,1,0,1,40328
3,448,992,0,0,1,0,1,39936
3,448,992,0,0,1,0,1,39977
3,448,992,0,1,0,1,0,40283
3,448,992,0,1,0,1,0,40220
3,448,992,0,1,0,1,0,40014
3,448,992,0,1,0,1,0,40196
3,448,992,0,1,0,0,1,39805
3,448,992,0,1,0,0,1,39840
3,448,992,0,1,0,0,1,39579
3,448,992,0,1,0,0,1,39574
83,480,224,0,0,1,1,0,253330
83,480,224,0,0,1,1,0,253401
83,480,224,0,0,1,1,0,253326
83,480,224,0,0,1,1,0,253091
83,480,224,0,0,1,0,1,252448
83,480,224,0,0,1,0,1,252215
83,480,224,0,0,1,0,1,252176
83,480,224,0,0,1,0,1,252129
83,480,224,0,1,0,1,0,251130
83,480,224,0,1,0,1,0,251095
83,480,224,0,1,0,1,0,251029
83,480,224,0,1,0,1,0,251118
83,480,224,0,1,0,0,1,250733
83,480,224,0,1,0,0,1,250778
83,480,224,0,1,0,0,1,250592
83,480,224,0,1,0,0,1,250633
96,320,992,0,0,1,1,0,868481
96,320,992,0,0,1,1,0,860094
96,320,992,0,0,1,1,0,851999
96,320,992,0,0,1,1,0,851984
96,320,992,0,0,1,0,1,852036
96,320,992,0,0,1,0,1,851980
96,320,992,0,1,0,1,0,847677
96,320,992,0,1,0,1,0,847663
96,320,992,0,1,0,1,0,847462
96,320,992,0,1,0,1,0,847329
96,320,992,0,1,0,0,1,847522
96,320,992,0,1,0,0,1,847401
96,320,992,0,1,0,0,1,846837
96,320,992,0,1,0,0,1,846830
121,96,992,0,0,1,1,0,325096
121,96,992,0,0,1,1,0,324966
121,96,992,0,0,1,1,0,324627
121,96,992,0,0,1,1,0,324409
121,96,992,0,0,1,0,1,325322
121,96,992,0,0,1,0,1,325183
121,96,992,0,0,1,0,1,324183
121,96,992,0,0,1,0,1,324185
121,96,992,0,1,0,1,0,322362
121,96,992,0,1,0,1,0,322429
121,96,992,0,1,0,1,0,321971
121,96,992,0,1,0,1,0,322048
121,96,992,0,1,0,0,1,322257
121,96,992,0,1,0,0,1,322277
121,96,992,0,1,0,0,1,321787
121,96,992,0,1,0,0,1,321852
48,832,128,0,0,1,1,0,148209
48,832,128,0,0,1,1,0,148277
48,832,128,0,0,1,1,0,147289
48,832,128,0,0,1,1,0,146962
48,832,128,0,0,1,0,1,156886
48,832,128,0,0,1,0,1,155190
48,832,128,0,0,1,0,1,144389
48,832,128,0,0,1,0,1,144285
48,832,128,0,1,0,1,0,144932
48,832,128,0,1,0,1,0,144979
48,832,128,0,1,0,1,0,144674
48,832,128,0,1,0,1,0,144687
48,832,128,0,1,0,0,1,144662
48,832,128,0,1,0,0,1,144591
48,832,128,0,1,0,0,1,143286
48,832,128,0,1,0,0,1,143288
71,128,576,0,0,1,1,0,150180
71,128,576,0,0,1,1,0,150320
71,128,576,0,0,1,1,0,149538
71,128,576,0,0,1,1,0,149382
71,128,576,0,0,1,0,1,150256
71,128,576,0,0,1,0,1,150214
71,128,576,0,0,1,0,1,149096
71,128,576,0,0,1,0,1,149056
71,128,576,0,1,0,1,0,148421
71,128,576,0,1,0,1,0,148196
71,128,576,0,1,0,1,0,147945
71,128,576,0,1,0,1,0,147828
71,128,576,0,1,0,0,1,148122
71,128,576,0,1,0,0,1,148034
71,128,576,0,1,0,0,1,147475
71,128,576,0,1,0,0,1,147470
40,832,736,0,0,1,1,0,685664
40,832,736,0,0,1,1,0,685573
40,832,736,0,0,1,1,0,685295
40,832,736,0,0,1,1,0,685214
40,832,736,0,0,1,0,1,685504
40,832,736,0,0,1,0,1,685396
40,832,736,0,1,0,1,0,682016
40,832,736,0,1,0,1,0,681929
40,832,736,0,1,0,1,0,681718
40,832,736,0,1,0,1,0,681641
40,832,736,0,1,0,0,1,681794
40,832,736,0,1,0,0,1,681879
40,832,736,0,1,0,0,1,681462
40,832,736,0,1,0,0,1,681389
115,960,416,0,0,1,1,0,1282631
115,960,416,0,0,1,1,0,1282573
115,960,416,0,1,0,1,0,1276214
115,960,416,0,1,0,1,0,1276334
115,960,416,0,1,0,1,0,1276067
115,960,416,0,1,0,1,0,1276070
115,960,416,0,1,0,0,1,1276164
115,960,416,0,1,0,0,1,1276080
48,800,448,0,0,1,1,0,482555
48,800,448,0,0,1,1,0,482506
48,800,448,0,0,1,1,0,482427
48,800,448,0,0,1,1,0,482279
48,800,448,0,0,1,0,1,482334
48,800,448,0,0,1,0,1,482260
48,800,448,0,0,1,0,1,482054
48,800,448,0,0,1,0,1,482041
48,800,448,0,1,0,1,0,479923
48,800,448,0,1,0,1,0,479969
48,800,448,0,1,0,1,0,479802
48,800,448,0,1,0,1,0,479828
48,800,448,0,1,0,0,1,479798
48,800,448,0,1,0,0,1,479901
48,800,448,0,1,0,0,1,479607
48,800,448,0,1,0,0,1,479602
111,192,256,0,0,1,1,0,156704
111,192,256,0,0,1,1,0,156530
111,192,256,0,0,1,1,0,156333
111,192,256,0,0,1,1,0,156325
111,192,256,0,0,1,0,1,156230
111,192,256,0,0,1,0,1,156239
111,192,256,0,0,1,0,1,155326
111,192,256,0,0,1,0,1,155347
111,192,256,0,1,0,1,0,155155
111,192,256,0,1,0,1,0,155261
111,192,256,0,1,0,1,0,154785
111,192,256,0,1,0,1,0,154776
111,192,256,0,1,0,0,1,154688
111,192,256,0,1,0,0,1,154666
111,192,256,0,1,0,0,1,154315
111,192,256,0,1,0,0,1,154316
117,352,960,0,0,1,1,0,1108529
117,352,960,0,0,1,1,0,1106122
117,352,960,0,0,1,1,0,1105795
117,352,960,0,0,1,1,0,1105744
117,352,960,0,0,1,0,1,1104963
117,352,960,0,0,1,0,1,1104951
117,352,960,0,1,0,1,0,1100157
117,352,960,0,1,0,1,0,1100070
117,352,960,0,1,0,1,0,1099881
117,352,960,0,1,0,1,0,1100125
117,352,960,0,1,0,0,1,1099714
117,352,960,0,1,0,0,1,1099714
117,352,960,0,1,0,0,1,1099569
117,352,960,0,1,0,0,1,1099559
37,384,480,0,0,1,1,0,194977
37,384,480,0,0,1,1,0,194961
37,384,480,0,0,1,1,0,194719
37,384,480,0,0,1,1,0,194770
37,384,480,0,0,1,0,1,194080
37,384,480,0,0,1,0,1,193823
37,384,480,0,0,1,0,1,193311
37,384,480,0,0,1,0,1,193267
37,384,480,0,1,0,1,0,192981
37,384,480,0,1,0,1,0,192959
37,384,480,0,1,0,1,0,192835
37,384,480,0,1,0,1,0,192866
37,384,480,0,1,0,0,1,192471
37,384,480,0,1,0,0,1,192461
37,384,480,0,1,0,0,1,192279
37,384,480,0,1,0,0,1,192257
23,512,800,0,0,1,1,0,279581
23,512,800,0,0,1,1,0,279904
23,512,800,0,0,1,1,0,270418
23,512,800,0,0,1,1,0,270584
23,512,800,0,0,1,0,1,274542
23,512,800,0,0,1,0,1,273009
23,512,800,0,0,1,0,1,265777
23,512,800,0,0,1,0,1,265709
23,512,800,0,1,0,1,0,266925
23,512,800,0,1,0,1,0,266365
23,512,800,0,1,0,1,0,265632
23,512,800,0,1,0,1,0,266158
23,512,800,0,1,0,0,1,265726
23,512,800,0,1,0,0,1,265876
23,512,800,0,1,0,0,1,263744
23,512,800,0,1,0,0,1,263747
53,320,32,0,0,1,1,0,19655
53,320,32,0,0,1,1,0,19616
53,320,32,0,0,1,1,0,19317
53,320,32,0,0,1,1,0,19306
53,320,32,0,0,1,0,1,18563
53,320,32,0,0,1,0,1,18474
53,320,32,0,0,1,0,1,18368
53,320,32,0,0,1,0,1,18347
53,320,32,0,1,0,1,0,18342
53,320,32,0,1,0,1,0,18478
53,320,32,0,1,0,1,0,18174
53,320,32,0,1,0,1,0,18198
53,320,32,0,1,0,0,1,18028
53,320,32,0,1,0,0,1,18135
53,320,32,0,1,0,0,1,17872
53,320,32,0,1,0,0,1,17873
115,640,480,0,0,1,1,0,988086
115,640,480,0,0,1,1,0,988100
115,640,480,0,0,1,1,0,987991
115,640,480,0,0,1,1,0,988058
115,640,480,0,0,1,0,1,987829
115,640,480,0,0,1,0,1,987897
115,640,480,0,1,0,1,0,983466
115,640,480,0,1,0,1,0,983478
115,640,480,0,1,0,1,0,983435
115,640,480,0,1,0,1,0,983348
115,640,480,0,1,0,0,1,983285
115,640,480,0,1,0,0,1,983262
115,640,480,0,1,0,0,1,983180
115,640,480,0,1,0,0,1,983170
2,224,320,0,0,1,1,0,7895
2,224,320,0,0,1,1,0,7843
2,224,320,0,0,1,1,0,7656
2,224,320,0,0,1,1,0,7581
2,224,320,0,0,1,0,1,7388
2,224,320,0,0,1,0,1,7275
2,224,320,0,0,1,0,1,7157
2,224,320,0,0,1,0,1,7198
2,224,320,0,1,0,1,0,7139
2,224,320,0,1,0,1,0,7266
2,224,320,0,1,0,1,0,7158
2,224,320,0,1,0,1,0,7144
2,224,320,0,1,0,0,1,7079
2,224,320,0,1,0,0,1,7106
2,224,320,0,1,0,0,1,6984
2,224,320,0,1,0,0,1,6927
30,800,672,0,0,1,1,0,455482
30,800,672,0,0,1,1,0,455056
30,800,672,0,0,1,1,0,454782
30,800,672,0,0,1,1,0,455077
30,800,672,0,0,1,0,1,453229
30,800,672,0,0,1,0,1,455015
30,800,672,0,0,1,0,1,452815
30,800,672,0,0,1,0,1,452889
30,800,672,0,1,0,1,0,451651
30,800,672,0,1,0,1,0,451442
30,800,672,0,1,0,1,0,451316
30,800,672,0,1,0,1,0,451344
30,800,672,0,1,0,0,1,450878
30,800,672,0,1,0,0,1,450662
30,800,672,0,1,0,0,1,450523
30,800,672,0,1,0,0,1,450511
78,576,640,0,0,1,1,0,803888
78,576,640,0,0,1,1,0,804039
78,576,640,0,0,1,1,0,803800
78,576,640,0,0,1,1,0,803766
78,576,640,0,0,1,0,1,803765
78,576,640,0,0,1,0,1,803700
78,576,640,0,1,0,1,0,799885
78,576,640,0,1,0,1,0,799930
78,576,640,0,1,0,1,0,799772
78,576,640,0,1,0,1,0,799732
78,576,640,0,1,0,0,1,799762
78,576,640,0,1,0,0,1,799795
78,576,640,0,1,0,0,1,799589
78,576,640,0,1,0,0,1,799654
40,448,736,0,0,1,1,0,371882
40,448,736,0,0,1,1,0,371872
40,448,736,0,0,1,1,0,371623
40,448,736,0,0,1,1,0,371418
40,448,736,0,0,1,0,1,371023
40,448,736,0,0,1,0,1,370951
40,448,736,0,0,1,0,1,370622
40,448,736,0,0,1,0,1,370634
40,448,736,0,1,0,1,0,369238
40,448,736,0,1,0,1,0,369598
40,448,736,0,1,0,1,0,369035
40,448,736,0,1,0,1,0,369054
